Train=True,epoch,epoch_examples,sample=(batch_idx * len(data)),loss,lr,rc
train,30,276882,0.610556,None,[0.0001],None
train,30,277104,0.527802,None,[0.0001],None
train,30,277326,0.591661,None,[0.0001],None
train,30,277548,0.585822,None,[0.0001],None
train,30,277770,0.531143,None,[0.0001],None
train,30,277992,0.520407,None,[0.0001],None
train,30,278214,0.587811,None,[0.0001],None
train,30,278436,0.562822,None,[0.0001],None
train,30,278658,0.614555,None,[0.0001],None
train,30,278658,0.614555,0.561399323,[0.0001],None
val,30,None,0.669145205,0.51612916,None,0.167118708
train,31,279000,0.532441,None,[0.0001],None
train,31,279222,0.551398,None,[0.0001],None
train,31,279444,0.556471,None,[0.0001],None
train,31,279666,0.500994,None,[0.0001],None
train,31,279888,0.500247,None,[0.0001],None
train,31,280110,0.490699,None,[0.0001],None
train,31,280332,0.504682,None,[0.0001],None
train,31,280554,0.569046,None,[0.0001],None
train,31,280776,0.53146,None,[0.0001],None
train,31,280998,0.544919,None,[0.0001],None
train,31,281220,0.56759,None,[0.0001],None
train,31,281442,0.515792,None,[0.0001],None
train,31,281664,0.541674,None,[0.0001],None
train,31,281886,0.454669,None,[0.0001],None
train,31,282108,0.505149,None,[0.0001],None
train,31,282330,0.461103,None,[0.0001],None
train,31,282552,0.510958,None,[0.0001],None
train,31,282774,0.504629,None,[0.0001],None
train,31,282996,0.56677,None,[0.0001],None
train,31,283218,0.587698,None,[0.0001],None
train,31,283440,0.571988,None,[0.0001],None
train,31,283662,0.521138,None,[0.0001],None
train,31,283884,0.561212,None,[0.0001],None
train,31,284106,0.625915,None,[0.0001],None
train,31,284328,0.49658,None,[0.0001],None
train,31,284550,0.631892,None,[0.0001],None
train,31,284772,0.545626,None,[0.0001],None
train,31,284994,0.559784,None,[0.0001],None
train,31,285216,0.546544,None,[0.0001],None
train,31,285438,0.56215,None,[0.0001],None
train,31,285660,0.595099,None,[0.0001],None
train,31,285882,0.621029,None,[0.0001],None
train,31,286104,0.64555,None,[0.0001],None
train,31,286326,0.555887,None,[0.0001],None
train,31,286548,0.513588,None,[0.0001],None
train,31,286770,0.568091,None,[0.0001],None
train,31,286992,0.54829,None,[0.0001],None
train,31,287214,0.653052,None,[0.0001],None
train,31,287436,0.561861,None,[0.0001],None
train,31,287658,0.5324,None,[0.0001],None
train,31,287658,0.5324,0.584114287,[0.0001],None
val,31,None,0.65450242,0.525720516,None,0.163458027
train,32,288000,0.513286,None,[0.0001],None
train,32,288222,0.502915,None,[0.0001],None
train,32,288444,0.584468,None,[0.0001],None
train,32,288666,0.558391,None,[0.0001],None
train,32,288888,0.588643,None,[0.0001],None
train,32,289110,0.602801,None,[0.0001],None
train,32,289332,0.447639,None,[0.0001],None
train,32,289554,0.672245,None,[0.0001],None
train,32,289776,0.553503,None,[0.0001],None
train,32,289998,0.619027,None,[0.0001],None
train,32,290220,0.548711,None,[0.0001],None
train,32,290442,0.603695,None,[0.0001],None
train,32,290664,0.574422,None,[0.0001],None
train,32,290886,0.55736,None,[0.0001],None
train,32,291108,0.53879,None,[0.0001],None
train,32,291330,0.607911,None,[0.0001],None
train,32,291552,0.617816,None,[0.0001],None
train,32,291774,0.572354,None,[0.0001],None
train,32,291996,0.54529,None,[0.0001],None
train,32,292218,0.595955,None,[0.0001],None
train,32,292440,0.427487,None,[0.0001],None
train,32,292662,0.572948,None,[0.0001],None
train,32,292884,0.499475,None,[0.0001],None
train,32,293106,0.66191,None,[0.0001],None
train,32,293328,0.573246,None,[0.0001],None
train,32,293550,0.619763,None,[0.0001],None
train,32,293772,0.5511,None,[0.0001],None
train,32,293994,0.492211,None,[0.0001],None
train,32,294216,0.497176,None,[0.0001],None
train,32,294438,0.55014,None,[0.0001],None
train,32,294660,0.555665,None,[0.0001],None
train,32,294882,0.570064,None,[0.0001],None
train,32,295104,0.623264,None,[0.0001],None
train,32,295326,0.598749,None,[0.0001],None
train,32,295548,0.490546,None,[0.0001],None
train,32,295770,0.564697,None,[0.0001],None
train,32,295992,0.57768,None,[0.0001],None
train,32,296214,0.484691,None,[0.0001],None
train,32,296436,0.510775,None,[0.0001],None
train,32,296658,0.559075,None,[0.0001],None
train,32,296658,0.559075,0.57808441,[0.0001],None
val,32,None,0.668834131,0.526720994,None,0.167040943
train,33,297000,0.566429,None,[0.0001],None
train,33,297222,0.444271,None,[0.0001],None
train,33,297444,0.530206,None,[0.0001],None
train,33,297666,0.473651,None,[0.0001],None
train,33,297888,0.607428,None,[0.0001],None
train,33,298110,0.508908,None,[0.0001],None
train,33,298332,0.614048,None,[0.0001],None
train,33,298554,0.511929,None,[0.0001],None
train,33,298776,0.584534,None,[0.0001],None
train,33,298998,0.526935,None,[0.0001],None
train,33,299220,0.549217,None,[0.0001],None
train,33,299442,0.52325,None,[0.0001],None
train,33,299664,0.547596,None,[0.0001],None
train,33,299886,0.614628,None,[0.0001],None
train,33,300108,0.501597,None,[0.0001],None
train,33,300330,0.62422,None,[0.0001],None
train,33,300552,0.584141,None,[0.0001],None
train,33,300774,0.558689,None,[0.0001],None
train,33,300996,0.602378,None,[0.0001],None
train,33,301218,0.524309,None,[0.0001],None
train,33,301440,0.52926,None,[0.0001],None
train,33,301662,0.394547,None,[0.0001],None
train,33,301884,0.46395,None,[0.0001],None
train,33,302106,0.491001,None,[0.0001],None
train,33,302328,0.488279,None,[0.0001],None
train,33,302550,0.642165,None,[0.0001],None
train,33,302772,0.506568,None,[0.0001],None
train,33,302994,0.553255,None,[0.0001],None
train,33,303216,0.641975,None,[0.0001],None
train,33,303438,0.575872,None,[0.0001],None
train,33,303660,0.564469,None,[0.0001],None
train,33,303882,0.59311,None,[0.0001],None
train,33,304104,0.516757,None,[0.0001],None
train,33,304326,0.594396,None,[0.0001],None
train,33,304548,0.56406,None,[0.0001],None
train,33,304770,0.512887,None,[0.0001],None
train,33,304992,0.603762,None,[0.0001],None
train,33,305214,0.474989,None,[0.0001],None
train,33,305436,0.521736,None,[0.0001],None
train,33,305658,0.489073,None,[0.0001],None
train,33,305658,0.489073,0.578113591,[0.0001],None
val,33,None,0.630773343,0.533257691,None,0.157525729
train,34,306000,0.5447,None,[0.0001],None
train,34,306222,0.619009,None,[0.0001],None
train,34,306444,0.678464,None,[0.0001],None
train,34,306666,0.728983,None,[0.0001],None
train,34,306888,0.522547,None,[0.0001],None
train,34,307110,0.497162,None,[0.0001],None
train,34,307332,0.549006,None,[0.0001],None
train,34,307554,0.525901,None,[0.0001],None
train,34,307776,0.570827,None,[0.0001],None
train,34,307998,0.623132,None,[0.0001],None
train,34,308220,0.671277,None,[0.0001],None
train,34,308442,0.501647,None,[0.0001],None
train,34,308664,0.526388,None,[0.0001],None
train,34,308886,0.454155,None,[0.0001],None
train,34,309108,0.603361,None,[0.0001],None
train,34,309330,0.575265,None,[0.0001],None
train,34,309552,0.449796,None,[0.0001],None
train,34,309774,0.535298,None,[0.0001],None
train,34,309996,0.388344,None,[0.0001],None
train,34,310218,0.557639,None,[0.0001],None
train,34,310440,0.47836,None,[0.0001],None
train,34,310662,0.500798,None,[0.0001],None
train,34,310884,0.501693,None,[0.0001],None
train,34,311106,0.551562,None,[0.0001],None
train,34,311328,0.475426,None,[0.0001],None
train,34,311550,0.472975,None,[0.0001],None
train,34,311772,0.627616,None,[0.0001],None
train,34,311994,0.586816,None,[0.0001],None
train,34,312216,0.528287,None,[0.0001],None
train,34,312438,0.522317,None,[0.0001],None
train,34,312660,0.473035,None,[0.0001],None
train,34,312882,0.539645,None,[0.0001],None
train,34,313104,0.547674,None,[0.0001],None
train,34,313326,0.474359,None,[0.0001],None
train,34,313548,0.534292,None,[0.0001],None
train,34,313770,0.585576,None,[0.0001],None
train,34,313992,0.534068,None,[0.0001],None
train,34,314214,0.575902,None,[0.0001],None
train,34,314436,0.575112,None,[0.0001],None
train,34,314658,0.583094,None,[0.0001],None
train,34,314658,0.583094,0.599962406,[0.0001],None
val,34,None,0.666250956,0.537074374,None,0.166395144
train,35,315000,0.500405,None,[0.0001],None
train,35,315222,0.62053,None,[0.0001],None
train,35,315444,0.510978,None,[0.0001],None
train,35,315666,0.556608,None,[0.0001],None
train,35,315888,0.47982,None,[0.0001],None
train,35,316110,0.565141,None,[0.0001],None
train,35,316332,0.57714,None,[0.0001],None
train,35,316554,0.49369,None,[0.0001],None
train,35,316776,0.539092,None,[0.0001],None
train,35,316998,0.599299,None,[0.0001],None
train,35,317220,0.64614,None,[0.0001],None
train,35,317442,0.522063,None,[0.0001],None
train,35,317664,0.486318,None,[0.0001],None
train,35,317886,0.503723,None,[0.0001],None
train,35,318108,0.549316,None,[0.0001],None
train,35,318330,0.513871,None,[0.0001],None
train,35,318552,0.552395,None,[0.0001],None
train,35,318774,0.500715,None,[0.0001],None
train,35,318996,0.541673,None,[0.0001],None
train,35,319218,0.518166,None,[0.0001],None
train,35,319440,0.456982,None,[0.0001],None
train,35,319662,0.512569,None,[0.0001],None
train,35,319884,0.553614,None,[0.0001],None
train,35,320106,0.524723,None,[0.0001],None
train,35,320328,0.477832,None,[0.0001],None
train,35,320550,0.540826,None,[0.0001],None
train,35,320772,0.573114,None,[0.0001],None
train,35,320994,0.632378,None,[0.0001],None
train,35,321216,0.613626,None,[0.0001],None
train,35,321438,0.61539,None,[0.0001],None
train,35,321660,0.486165,None,[0.0001],None
train,35,321882,0.528476,None,[0.0001],None
train,35,322104,0.560739,None,[0.0001],None
train,35,322326,0.515737,None,[0.0001],None
train,35,322548,0.453688,None,[0.0001],None
train,35,322770,0.604026,None,[0.0001],None
train,35,322992,0.527469,None,[0.0001],None
train,35,323214,0.613763,None,[0.0001],None
train,35,323436,0.550885,None,[0.0001],None
train,35,323658,0.578642,None,[0.0001],None
train,35,323658,0.578642,0.584952608,[0.0001],None
val,35,None,0.63116575,0.535484422,None,0.157623834
train,36,324000,0.482039,None,[0.0001],None
train,36,324222,0.496606,None,[0.0001],None
train,36,324444,0.480056,None,[0.0001],None
train,36,324666,0.491355,None,[0.0001],None
train,36,324888,0.628824,None,[0.0001],None
train,36,325110,0.499018,None,[0.0001],None
train,36,325332,0.491285,None,[0.0001],None
train,36,325554,0.555249,None,[0.0001],None
train,36,325776,0.518434,None,[0.0001],None
train,36,325998,0.456558,None,[0.0001],None
train,36,326220,0.534091,None,[0.0001],None
train,36,326442,0.606616,None,[0.0001],None
train,36,326664,0.458096,None,[0.0001],None
train,36,326886,0.499862,None,[0.0001],None
train,36,327108,0.565982,None,[0.0001],None
train,36,327330,0.614651,None,[0.0001],None
train,36,327552,0.557255,None,[0.0001],None
train,36,327774,0.606131,None,[0.0001],None
train,36,327996,0.519424,None,[0.0001],None
train,36,328218,0.568959,None,[0.0001],None
train,36,328440,0.456149,None,[0.0001],None
train,36,328662,0.63948,None,[0.0001],None
train,36,328884,0.465221,None,[0.0001],None
train,36,329106,0.518544,None,[0.0001],None
train,36,329328,0.493317,None,[0.0001],None
train,36,329550,0.526108,None,[0.0001],None
train,36,329772,0.465811,None,[0.0001],None
train,36,329994,0.461798,None,[0.0001],None
train,36,330216,0.528076,None,[0.0001],None
train,36,330438,0.509716,None,[0.0001],None
train,36,330660,0.518966,None,[0.0001],None
train,36,330882,0.584679,None,[0.0001],None
train,36,331104,0.561014,None,[0.0001],None
train,36,331326,0.585987,None,[0.0001],None
train,36,331548,0.570472,None,[0.0001],None
train,36,331770,0.509055,None,[0.0001],None
train,36,331992,0.55943,None,[0.0001],None
train,36,332214,0.48859,None,[0.0001],None
train,36,332436,0.570105,None,[0.0001],None
train,36,332658,0.42791,None,[0.0001],None
train,36,332658,0.42791,0.583733681,[0.0001],None
val,36,None,0.623375505,0.536443392,None,0.155676275
train,37,333000,0.569857,None,[0.0001],None
train,37,333222,0.448387,None,[0.0001],None
train,37,333444,0.579666,None,[0.0001],None
train,37,333666,0.496325,None,[0.0001],None
train,37,333888,0.511105,None,[0.0001],None
train,37,334110,0.464324,None,[0.0001],None
train,37,334332,0.466517,None,[0.0001],None
train,37,334554,0.465304,None,[0.0001],None
train,37,334776,0.608274,None,[0.0001],None
train,37,334998,0.524818,None,[0.0001],None
train,37,335220,0.473482,None,[0.0001],None
train,37,335442,0.472722,None,[0.0001],None
train,37,335664,0.489274,None,[0.0001],None
train,37,335886,0.513092,None,[0.0001],None
train,37,336108,0.535877,None,[0.0001],None
train,37,336330,0.442563,None,[0.0001],None
train,37,336552,0.468791,None,[0.0001],None
train,37,336774,0.546217,None,[0.0001],None
train,37,336996,0.438062,None,[0.0001],None
train,37,337218,0.535706,None,[0.0001],None
train,37,337440,0.541099,None,[0.0001],None
train,37,337662,0.634145,None,[0.0001],None
train,37,337884,0.571318,None,[0.0001],None
train,37,338106,0.59162,None,[0.0001],None
train,37,338328,0.522668,None,[0.0001],None
train,37,338550,0.412958,None,[0.0001],None
train,37,338772,0.498805,None,[0.0001],None
train,37,338994,0.562698,None,[0.0001],None
train,37,339216,0.555277,None,[0.0001],None
train,37,339438,0.611721,None,[0.0001],None
train,37,339660,0.583392,None,[0.0001],None
train,37,339882,0.528835,None,[0.0001],None
train,37,340104,0.558765,None,[0.0001],None
train,37,340326,0.566427,None,[0.0001],None
train,37,340548,0.527051,None,[0.0001],None
train,37,340770,0.628552,None,[0.0001],None
train,37,340992,0.593425,None,[0.0001],None
train,37,341214,0.5348,None,[0.0001],None
train,37,341436,0.556261,None,[0.0001],None
train,37,341658,0.517471,None,[0.0001],None
train,37,341658,0.517471,0.589534577,[0.0001],None
val,37,None,0.633677632,0.533583421,None,0.158251815
train,38,342000,0.463385,None,[0.0001],None
train,38,342222,0.47087,None,[0.0001],None
train,38,342444,0.439727,None,[0.0001],None
train,38,342666,0.537112,None,[0.0001],None
train,38,342888,0.619402,None,[0.0001],None
train,38,343110,0.489543,None,[0.0001],None
train,38,343332,0.496534,None,[0.0001],None
train,38,343554,0.504764,None,[0.0001],None
train,38,343776,0.477561,None,[0.0001],None
train,38,343998,0.468349,None,[0.0001],None
train,38,344220,0.472398,None,[0.0001],None
train,38,344442,0.490122,None,[0.0001],None
train,38,344664,0.558936,None,[0.0001],None
train,38,344886,0.461643,None,[0.0001],None
train,38,345108,0.545393,None,[0.0001],None
train,38,345330,0.561869,None,[0.0001],None
train,38,345552,0.59603,None,[0.0001],None
train,38,345774,0.509688,None,[0.0001],None
train,38,345996,0.530718,None,[0.0001],None
train,38,346218,0.562833,None,[0.0001],None
train,38,346440,0.461868,None,[0.0001],None
train,38,346662,0.60711,None,[0.0001],None
train,38,346884,0.533158,None,[0.0001],None
train,38,347106,0.508197,None,[0.0001],None
train,38,347328,0.504566,None,[0.0001],None
train,38,347550,0.572092,None,[0.0001],None
train,38,347772,0.487441,None,[0.0001],None
train,38,347994,0.49018,None,[0.0001],None
train,38,348216,0.480384,None,[0.0001],None
train,38,348438,0.459615,None,[0.0001],None
train,38,348660,0.452222,None,[0.0001],None
train,38,348882,0.550689,None,[0.0001],None
train,38,349104,0.60147,None,[0.0001],None
train,38,349326,0.424222,None,[0.0001],None
train,38,349548,0.550009,None,[0.0001],None
train,38,349770,0.503884,None,[0.0001],None
train,38,349992,0.599596,None,[0.0001],None
train,38,350214,0.49126,None,[0.0001],None
train,38,350436,0.475167,None,[0.0001],None
train,38,350658,0.46326,None,[0.0001],None
train,38,350658,0.46326,0.586662562,[0.0001],None
val,38,None,0.662132948,0.528766729,None,0.165365638
train,39,351000,0.509,None,[0.0001],None
train,39,351222,0.464514,None,[0.0001],None
train,39,351444,0.488263,None,[0.0001],None
train,39,351666,0.484453,None,[0.0001],None
train,39,351888,0.544057,None,[0.0001],None
train,39,352110,0.440331,None,[0.0001],None
train,39,352332,0.553426,None,[0.0001],None
train,39,352554,0.588247,None,[0.0001],None
train,39,352776,0.566163,None,[0.0001],None
train,39,352998,0.557256,None,[0.0001],None
train,39,353220,0.562603,None,[0.0001],None
train,39,353442,0.509137,None,[0.0001],None
train,39,353664,0.452972,None,[0.0001],None
train,39,353886,0.515316,None,[0.0001],None
train,39,354108,0.465438,None,[0.0001],None
train,39,354330,0.554815,None,[0.0001],None
train,39,354552,0.629811,None,[0.0001],None
train,39,354774,0.386001,None,[0.0001],None
train,39,354996,0.516033,None,[0.0001],None
train,39,355218,0.464947,None,[0.0001],None
train,39,355440,0.470626,None,[0.0001],None
train,39,355662,0.458834,None,[0.0001],None
train,39,355884,0.496066,None,[0.0001],None
train,39,356106,0.545733,None,[0.0001],None
train,39,356328,0.574055,None,[0.0001],None
train,39,356550,0.563898,None,[0.0001],None
train,39,356772,0.511637,None,[0.0001],None
train,39,356994,0.430818,None,[0.0001],None
train,39,357216,0.585382,None,[0.0001],None
train,39,357438,0.576287,None,[0.0001],None
train,39,357660,0.586995,None,[0.0001],None
train,39,357882,0.450881,None,[0.0001],None
train,39,358104,0.532345,None,[0.0001],None
train,39,358326,0.456303,None,[0.0001],None
train,39,358548,0.501765,None,[0.0001],None
train,39,358770,0.501351,None,[0.0001],None
train,39,358992,0.572282,None,[0.0001],None
train,39,359214,0.518313,None,[0.0001],None
train,39,359436,0.563363,None,[0.0001],None
train,39,359658,0.526949,None,[0.0001],None
train,39,359658,0.526949,0.600176998,[0.0001],None
val,39,None,0.655602969,0.537057653,None,0.163733141
train,40,360000,0.480001,None,[0.0001],None
train,40,360222,0.468331,None,[0.0001],None
train,40,360444,0.474063,None,[0.0001],None
train,40,360666,0.522887,None,[0.0001],None
train,40,360888,0.49536,None,[0.0001],None
train,40,361110,0.55045,None,[0.0001],None
train,40,361332,0.428223,None,[0.0001],None
train,40,361554,0.415571,None,[0.0001],None
train,40,361776,0.372712,None,[0.0001],None
train,40,361998,0.478289,None,[0.0001],None
train,40,362220,0.569716,None,[0.0001],None
train,40,362442,0.502827,None,[0.0001],None
train,40,362664,0.54801,None,[0.0001],None
train,40,362886,0.449843,None,[0.0001],None
train,40,363108,0.624074,None,[0.0001],None
train,40,363330,0.56535,None,[0.0001],None
train,40,363552,0.436419,None,[0.0001],None
train,40,363774,0.430024,None,[0.0001],None
train,40,363996,0.519888,None,[0.0001],None
train,40,364218,0.52416,None,[0.0001],None
train,40,364440,0.540058,None,[0.0001],None
train,40,364662,0.582096,None,[0.0001],None
train,40,364884,0.496839,None,[0.0001],None
train,40,365106,0.499518,None,[0.0001],None
train,40,365328,0.5318,None,[0.0001],None
train,40,365550,0.48268,None,[0.0001],None
train,40,365772,0.592181,None,[0.0001],None
train,40,365994,0.641461,None,[0.0001],None
train,40,366216,0.539846,None,[0.0001],None
train,40,366438,0.616979,None,[0.0001],None
train,40,366660,0.495585,None,[0.0001],None
train,40,366882,0.519888,None,[0.0001],None
train,40,367104,0.521815,None,[0.0001],None
train,40,367326,0.492696,None,[0.0001],None
train,40,367548,0.538714,None,[0.0001],None
train,40,367770,0.509482,None,[0.0001],None
train,40,367992,0.556279,None,[0.0001],None
train,40,368214,0.446849,None,[0.0001],None
train,40,368436,0.546173,None,[0.0001],None
train,40,368658,0.529625,None,[0.0001],None
train,40,368658,0.529625,0.600003038,[0.0001],None
val,40,None,0.6516735,0.536971004,None,0.162750774
train,41,369000,0.555456,None,[0.0001],None
train,41,369222,0.505912,None,[0.0001],None
train,41,369444,0.548937,None,[0.0001],None
train,41,369666,0.451726,None,[0.0001],None
train,41,369888,0.502014,None,[0.0001],None
train,41,370110,0.520194,None,[0.0001],None
train,41,370332,0.465702,None,[0.0001],None
train,41,370554,0.477333,None,[0.0001],None
train,41,370776,0.592187,None,[0.0001],None
train,41,370998,0.500398,None,[0.0001],None
train,41,371220,0.423992,None,[0.0001],None
train,41,371442,0.437738,None,[0.0001],None
train,41,371664,0.562409,None,[0.0001],None
train,41,371886,0.566356,None,[0.0001],None
train,41,372108,0.504079,None,[0.0001],None
train,41,372330,0.509137,None,[0.0001],None
train,41,372552,0.497124,None,[0.0001],None
train,41,372774,0.490063,None,[0.0001],None
train,41,372996,0.510129,None,[0.0001],None
train,41,373218,0.509869,None,[0.0001],None
train,41,373440,0.562212,None,[0.0001],None
train,41,373662,0.621166,None,[0.0001],None
train,41,373884,0.491833,None,[0.0001],None
train,41,374106,0.48179,None,[0.0001],None
train,41,374328,0.437611,None,[0.0001],None
train,41,374550,0.526671,None,[0.0001],None
train,41,374772,0.564149,None,[0.0001],None
train,41,374994,0.457539,None,[0.0001],None
train,41,375216,0.418839,None,[0.0001],None
train,41,375438,0.608745,None,[0.0001],None
train,41,375660,0.423627,None,[0.0001],None
train,41,375882,0.553576,None,[0.0001],None
train,41,376104,0.551564,None,[0.0001],None
train,41,376326,0.463206,None,[0.0001],None
train,41,376548,0.416949,None,[0.0001],None
train,41,376770,0.501639,None,[0.0001],None
train,41,376992,0.512508,None,[0.0001],None
train,41,377214,0.46735,None,[0.0001],None
train,41,377436,0.488767,None,[0.0001],None
train,41,377658,0.451054,None,[0.0001],None
train,41,377658,0.451054,0.598753866,[0.0001],None
val,41,None,0.712191729,0.53979865,None,0.177880329
train,42,378000,0.51622,None,[0.0001],None
train,42,378222,0.543618,None,[0.0001],None
train,42,378444,0.449381,None,[0.0001],None
train,42,378666,0.486552,None,[0.0001],None
train,42,378888,0.574658,None,[0.0001],None
train,42,379110,0.491959,None,[0.0001],None
train,42,379332,0.546791,None,[0.0001],None
train,42,379554,0.544739,None,[0.0001],None
train,42,379776,0.564841,None,[0.0001],None
train,42,379998,0.675891,None,[0.0001],None
train,42,380220,0.498437,None,[0.0001],None
train,42,380442,0.413566,None,[0.0001],None
train,42,380664,0.549492,None,[0.0001],None
train,42,380886,0.531752,None,[0.0001],None
train,42,381108,0.690607,None,[0.0001],None
train,42,381330,0.466423,None,[0.0001],None
train,42,381552,0.565339,None,[0.0001],None
train,42,381774,0.497297,None,[0.0001],None
train,42,381996,0.580352,None,[0.0001],None
train,42,382218,0.55805,None,[0.0001],None
train,42,382440,0.433679,None,[0.0001],None
train,42,382662,0.492302,None,[0.0001],None
train,42,382884,0.482954,None,[0.0001],None
train,42,383106,0.568473,None,[0.0001],None
train,42,383328,0.581303,None,[0.0001],None
train,42,383550,0.488875,None,[0.0001],None
train,42,383772,0.658899,None,[0.0001],None
train,42,383994,0.537343,None,[0.0001],None
train,42,384216,0.501011,None,[0.0001],None
train,42,384438,0.528643,None,[0.0001],None
train,42,384660,0.514486,None,[0.0001],None
train,42,384882,0.466363,None,[0.0001],None
train,42,385104,0.61598,None,[0.0001],None
train,42,385326,0.422986,None,[0.0001],None
train,42,385548,0.512304,None,[0.0001],None
train,42,385770,0.552871,None,[0.0001],None
train,42,385992,0.523254,None,[0.0001],None
train,42,386214,0.520602,None,[0.0001],None
train,42,386436,0.473144,None,[0.0001],None
train,42,386658,0.516601,None,[0.0001],None
train,42,386658,0.516601,0.583660243,[0.0001],None
val,42,None,0.762444073,0.531361636,None,0.190443404
train,43,387000,0.475057,None,[0.0001],None
train,43,387222,0.474746,None,[0.0001],None
train,43,387444,0.52695,None,[0.0001],None
train,43,387666,0.47047,None,[0.0001],None
train,43,387888,0.516248,None,[0.0001],None
train,43,388110,0.579251,None,[0.0001],None
train,43,388332,0.481171,None,[0.0001],None
train,43,388554,0.483245,None,[0.0001],None
train,43,388776,0.516542,None,[0.0001],None
train,43,388998,0.592383,None,[0.0001],None
train,43,389220,0.543896,None,[0.0001],None
train,43,389442,0.469291,None,[0.0001],None
train,43,389664,0.44253,None,[0.0001],None
train,43,389886,0.534122,None,[0.0001],None
train,43,390108,0.468716,None,[0.0001],None
train,43,390330,0.508334,None,[0.0001],None
train,43,390552,0.423058,None,[0.0001],None
train,43,390774,0.456198,None,[0.0001],None
train,43,390996,0.476104,None,[0.0001],None
train,43,391218,0.519744,None,[0.0001],None
train,43,391440,0.478694,None,[0.0001],None
train,43,391662,0.471769,None,[0.0001],None
train,43,391884,0.475948,None,[0.0001],None
train,43,392106,0.451582,None,[0.0001],None
train,43,392328,0.517033,None,[0.0001],None
train,43,392550,0.444035,None,[0.0001],None
train,43,392772,0.509383,None,[0.0001],None
train,43,392994,0.563446,None,[0.0001],None
train,43,393216,0.515403,None,[0.0001],None
train,43,393438,0.470651,None,[0.0001],None
train,43,393660,0.518808,None,[0.0001],None
train,43,393882,0.49977,None,[0.0001],None
train,43,394104,0.439528,None,[0.0001],None
train,43,394326,0.576025,None,[0.0001],None
train,43,394548,0.566312,None,[0.0001],None
train,43,394770,0.534297,None,[0.0001],None
train,43,394992,0.424084,None,[0.0001],None
train,43,395214,0.531272,None,[0.0001],None
train,43,395436,0.533165,None,[0.0001],None
train,43,395658,0.550644,None,[0.0001],None
train,43,395658,0.550644,0.618745055,[0.0001],None
val,43,None,0.653262025,0.540838584,None,0.163147899
train,44,396000,0.457923,None,[0.0001],None
train,44,396222,0.578812,None,[0.0001],None
train,44,396444,0.506049,None,[0.0001],None
train,44,396666,0.514975,None,[0.0001],None
train,44,396888,0.564221,None,[0.0001],None
train,44,397110,0.462382,None,[0.0001],None
train,44,397332,0.500713,None,[0.0001],None
train,44,397554,0.446073,None,[0.0001],None
train,44,397776,0.632634,None,[0.0001],None
train,44,397998,0.459559,None,[0.0001],None
train,44,398220,0.535296,None,[0.0001],None
train,44,398442,0.578898,None,[0.0001],None
train,44,398664,0.581615,None,[0.0001],None
train,44,398886,0.442854,None,[0.0001],None
train,44,399108,0.500042,None,[0.0001],None
train,44,399330,0.478417,None,[0.0001],None
train,44,399552,0.609617,None,[0.0001],None
train,44,399774,0.490705,None,[0.0001],None
train,44,399996,0.619129,None,[0.0001],None
train,44,400218,0.579769,None,[0.0001],None
train,44,400440,0.445284,None,[0.0001],None
train,44,400662,0.46388,None,[0.0001],None
train,44,400884,0.493138,None,[0.0001],None
train,44,401106,0.402307,None,[0.0001],None
train,44,401328,0.433322,None,[0.0001],None
train,44,401550,0.474703,None,[0.0001],None
train,44,401772,0.465717,None,[0.0001],None
train,44,401994,0.455307,None,[0.0001],None
train,44,402216,0.521565,None,[0.0001],None
train,44,402438,0.511364,None,[0.0001],None
train,44,402660,0.465999,None,[0.0001],None
train,44,402882,0.497968,None,[0.0001],None
train,44,403104,0.535336,None,[0.0001],None
train,44,403326,0.534703,None,[0.0001],None
train,44,403548,0.354213,None,[0.0001],None
train,44,403770,0.50385,None,[0.0001],None
train,44,403992,0.499745,None,[0.0001],None
train,44,404214,0.634776,None,[0.0001],None
train,44,404436,0.521709,None,[0.0001],None
train,44,404658,0.439089,None,[0.0001],None
train,44,404658,0.439089,0.599810929,[0.0001],None
val,44,None,0.616015414,0.538561698,None,0.153836232
train,45,405000,0.509977,None,[0.0001],None
train,45,405222,0.493475,None,[0.0001],None
train,45,405444,0.44958,None,[0.0001],None
train,45,405666,0.479804,None,[0.0001],None
train,45,405888,0.390851,None,[0.0001],None
train,45,406110,0.487749,None,[0.0001],None
train,45,406332,0.597979,None,[0.0001],None
train,45,406554,0.548718,None,[0.0001],None
train,45,406776,0.459276,None,[0.0001],None
train,45,406998,0.503858,None,[0.0001],None
train,45,407220,0.460172,None,[0.0001],None
train,45,407442,0.577398,None,[0.0001],None
train,45,407664,0.486239,None,[0.0001],None
train,45,407886,0.517329,None,[0.0001],None
train,45,408108,0.484995,None,[0.0001],None
train,45,408330,0.503083,None,[0.0001],None
train,45,408552,0.485208,None,[0.0001],None
train,45,408774,0.682939,None,[0.0001],None
train,45,408996,0.51983,None,[0.0001],None
train,45,409218,0.463868,None,[0.0001],None
train,45,409440,0.537301,None,[0.0001],None
train,45,409662,0.440156,None,[0.0001],None
train,45,409884,0.592487,None,[0.0001],None
train,45,410106,0.549217,None,[0.0001],None
train,45,410328,0.586355,None,[0.0001],None
train,45,410550,0.586848,None,[0.0001],None
train,45,410772,0.562714,None,[0.0001],None
train,45,410994,0.519169,None,[0.0001],None
train,45,411216,0.610608,None,[0.0001],None
train,45,411438,0.487294,None,[0.0001],None
